"ID","Handle","Command","Title","Body HTML","Vendor","Type","Status","URL","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: mm-google-shopping.custom_product [boolean]","Metafield: custom.short_description [multi_line_text_field]","Metafield: shopify--discovery--product_search_boost.queries [list.single_line_text_field]","Metafield: shopify--discovery--product_recommendation.related_products [list.product_reference]","Metafield: shopify--discovery--product_recommendation.related_products_display [single_line_text_field]","Metafield: shopify--discovery--product_recommendation.complementary_products [list.product_reference]","Metafield: shopify.size [list.metaobject_reference]","Metafield: shopify.color-pattern [list.metaobject_reference]","Metafield: shopify.accessory-size [list.metaobject_reference]","Metafield: shopify.age-group [list.metaobject_reference]","Metafield: shopify.neckline [list.metaobject_reference]","Metafield: shopify.automation [list.metaobject_reference]","Metafield: shopify.fabric [list.metaobject_reference]","Metafield: shopify.sleeve-length-type [list.metaobject_reference]","Metafield: shopify.target-gender [list.metaobject_reference]","Metafield: shopify.top-length-type [list.metaobject_reference]","Metafield: custom.organization [metaobject_reference]","Metafield: custom.size_guide [page_reference]","Metafield: custom.fit_information_for_product [rich_text_field]","Metafield: custom.materials_and_care [rich_text_field]","Metafield: custom.specs_and_features [rich_text_field]","Metafield: mm-google-shopping.google_product_category [string]","Metafield: mc-facebook.google_product_category [string]","Metafield: mm-google-shopping.age_group [string]","Metafield: comingsoon_app.csp_status [string]"
"9775789572417","ottawa-charge-adult-bauer-boxy-tee","MERGE","Ottawa Charge Adult Bauer Boxy T-Shirt","<p>Show off your Ottawa pride in style with the Ottawa Charge Adult Bauer Boxy T-Shirt. Featuring a retro fit and oversized look, this tee offers a laid-back, modern vibe perfect for any fan. The light acid wash finish gives it a unique, vintage feel, while the relaxed, boxy cut ensures all-day comfort. Whether you're cheering for your team or representing your city, this one-of-a-kind t-shirt is the ultimate way to showcase your style and spirit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/ottawa-charge-adult-bauer-boxy-tee","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775789605185","montreal-victoire-adult-bauer-boxy-tee","MERGE","Montreal Victoire Adult Bauer Boxy T-Shirt","<p>Show off your Montreal pride in style with the Montreal Victoire Adult Bauer Boxy T-Shirt. Featuring a retro fit and oversized look, this tee offers a laid-back, modern vibe perfect for any fan. The light acid wash finish gives it a unique, vintage feel, while the relaxed, boxy cut ensures all-day comfort. Whether you're cheering for your team or representing your city, this one-of-a-kind t-shirt is the ultimate way to showcase your style and spirit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/montreal-victoire-adult-bauer-boxy-tee","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775789637953","boston-fleet-adult-bauer-boxy-tee","MERGE","Boston Fleet Adult Bauer Boxy T-Shirt","<p>Show off your Boston pride in style with the Boston Fleet Adult Bauer Boxy T-Shirt. Featuring a retro fit and oversized look, this tee offers a laid-back, modern vibe perfect for any fan. The light acid wash finish gives it a unique, vintage feel, while the relaxed, boxy cut ensures all-day comfort. Whether you're cheering for your team or representing your city, this one-of-a-kind t-shirt is the ultimate way to showcase your style and spirit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","T-shirt","Active","https://shop.thepwhl.com/products/boston-fleet-adult-bauer-boxy-tee","","","","","","","","","","","","","","","","","","","","bauer-unisex-t-s-size-guide","","","","3515","3515","",""
"9775789769025","minnesota-frost-adult-bauer-boxy-tee","MERGE","Minnesota Frost Adult Bauer Boxy T-Shirt","<p>Show off your Minnesota pride in style with the Minnesota Frost Adult Bauer Boxy T-Shirt. Featuring a retro fit and oversized look, this tee offers a laid-back, modern vibe perfect for any fan. The light acid wash finish gives it a unique, vintage feel, while the relaxed, boxy cut ensures all-day comfort. Whether you're cheering for your team or representing your city, this one-of-a-kind t-shirt is the ultimate way to showcase your style and spirit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/minnesota-frost-adult-bauer-boxy-tee","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775789801793","new-york-sirens-adult-bauer-boxy-tee","MERGE","New York Sirens Adult Bauer Boxy T-Shirt","<p>Show off your New York pride in style with the New York Sirens Adult Bauer Boxy T-Shirt. Featuring a retro fit and oversized look, this tee offers a laid-back, modern vibe perfect for any fan. The light acid wash finish gives it a unique, vintage feel, while the relaxed, boxy cut ensures all-day comfort. Whether you're cheering for your team or representing your city, this one-of-a-kind t-shirt is the ultimate way to showcase your style and spirit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/new-york-sirens-adult-bauer-boxy-tee","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775789834561","toronto-sceptres-womens-bauer-full-zip-ultimate-hoodie","MERGE","Toronto Sceptres Women's Bauer Full Zip Ultimate Hoodie","<p>The Toronto Sceptres Women's Bauer Full Zip Ultimate Hoodie is the perfect blend of performance, comfort, and style for the ultimate fan. With a tapered hockey fit and soft brushed-back fleece fabric, this hoodie offers a sleek, flattering silhouette while keeping you warm and cozy. The full-zip design allows you to easily adjust to changing temperatures, while the lined hood with an adjustable drawcord ensures a customizable fit. Featuring a classic kangaroo pocket with a hidden zipper pocket for secure storage, this hoodie is built for comfort, functionality, and showing off your team pride wherever you go.</p>
<p>Material Details: 85% cotton, 15% polyester</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/toronto-sceptres-womens-bauer-full-zip-ultimate-hoodie","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775789867329","ottawa-charge-womens-bauer-full-zip-ultimate-hoodie","MERGE","Ottawa Charge Women's Bauer Full Zip Ultimate Hoodie","<p>The Ottawa Charge Women's Bauer Full Zip Ultimate Hoodie is the perfect blend of performance, comfort, and style for the ultimate fan. With a tapered hockey fit and soft brushed-back fleece fabric, this hoodie offers a sleek, flattering silhouette while keeping you warm and cozy. The full-zip design allows you to easily adjust to changing temperatures, while the lined hood with an adjustable drawcord ensures a customizable fit. Featuring a classic kangaroo pocket with a hidden zipper pocket for secure storage, this hoodie is built for comfort, functionality, and showing off your team pride wherever you go.</p>
<p>Material Details: 85% cotton, 15% polyester</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/ottawa-charge-womens-bauer-full-zip-ultimate-hoodie","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775789900097","montreal-victoire-womens-bauer-full-zip-ultimate-hoodie","MERGE","Montreal Victoire Women's Bauer Full Zip Ultimate Hoodie","<p>The Montreal Victoire Women's Bauer Full Zip Ultimate Hoodie is the perfect blend of performance, comfort, and style for the ultimate fan. With a tapered hockey fit and soft brushed-back fleece fabric, this hoodie offers a sleek, flattering silhouette while keeping you warm and cozy. The full-zip design allows you to easily adjust to changing temperatures, while the lined hood with an adjustable drawcord ensures a customizable fit. Featuring a classic kangaroo pocket with a hidden zipper pocket for secure storage, this hoodie is built for comfort, functionality, and showing off your team pride wherever you go.</p>
<p>Material Details: 85% cotton, 15% polyester</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/montreal-victoire-womens-bauer-full-zip-ultimate-hoodie","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775789932865","boston-fleet-womens-bauer-full-zip-ultimate-hoodie","MERGE","Boston Fleet Women's Bauer Full Zip Ultimate Hoodie","<p>The Boston Fleet Women's Bauer Full Zip Ultimate Hoodie is the perfect blend of performance, comfort, and style for the ultimate fan. With a tapered hockey fit and soft brushed-back fleece fabric, this hoodie offers a sleek, flattering silhouette while keeping you warm and cozy. The full-zip design allows you to easily adjust to changing temperatures, while the lined hood with an adjustable drawcord ensures a customizable fit. Featuring a classic kangaroo pocket with a hidden zipper pocket for secure storage, this hoodie is built for comfort, functionality, and showing off your team pride wherever you go.</p>
<p>Material Details: 85% cotton, 15% polyester</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/boston-fleet-womens-bauer-full-zip-ultimate-hoodie","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775789965633","minnesota-frost-womens-bauer-full-zip-ultimate-hoodie","MERGE","Minnesota Frost Women's Bauer Full Zip Ultimate Hoodie","<p>The Minnesota Frost Women's Bauer Full Zip Ultimate Hoodie is the perfect blend of performance, comfort, and style for the ultimate fan. With a tapered hockey fit and soft brushed-back fleece fabric, this hoodie offers a sleek, flattering silhouette while keeping you warm and cozy. The full-zip design allows you to easily adjust to changing temperatures, while the lined hood with an adjustable drawcord ensures a customizable fit. Featuring a classic kangaroo pocket with a hidden zipper pocket for secure storage, this hoodie is built for comfort, functionality, and showing off your team pride wherever you go.</p>
<p>Material Details: 85% cotton, 15% polyester</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/minnesota-frost-womens-bauer-full-zip-ultimate-hoodie","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790031169","new-york-sirens-womens-bauer-full-zip-ultimate-hoodie","MERGE","New York Sirens Women's Bauer Full Zip Ultimate Hoodie","<p>The New York Sirens Women's Bauer Full Zip Ultimate Hoodie is the perfect blend of performance, comfort, and style for the ultimate fan. With a tapered hockey fit and soft brushed-back fleece fabric, this hoodie offers a sleek, flattering silhouette while keeping you warm and cozy. The full-zip design allows you to easily adjust to changing temperatures, while the lined hood with an adjustable drawcord ensures a customizable fit. Featuring a classic kangaroo pocket with a hidden zipper pocket for secure storage, this hoodie is built for comfort, functionality, and showing off your team pride wherever you go.</p>
<p>Material Details: 85% cotton, 15% polyester</p>
<p>Care Instructions: Machine wash cold, tumble dry low</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","hoodie","Active","https://shop.thepwhl.com/products/new-york-sirens-womens-bauer-full-zip-ultimate-hoodie","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790063937","toronto-sceptres-womens-bauer-ponyflo-hat","MERGE","Toronto Sceptres Women's Bauer Ponyflo Hat","<p>Ponies out! The Toronto Sceptres Women's Bauer Ponyflo Hat is the ultimate blend of style, comfort, and performance. This adjustable performance cap allows you to represent your team while keeping your hair in check with its innovative, tangle-free hook-and-loop opening in the back. Designed with perforated side panels for breathability and UPF protection to shield you from the sun, it provides all-day comfort and functionality. Pull your hair through effortlessly and stay cool and confident wherever you go!</p>
<p>Material Details: 100% polyester</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-23"" (54cm-59cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/toronto-sceptres-womens-bauer-ponyflo-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790096705","ottawa-charge-womens-bauer-ponyflo-hat","MERGE","Ottawa Charge Women's Bauer Ponyflo Hat","<p>Ponies out! The Ottawa Charge Women's Bauer Ponyflo Hat is the ultimate blend of style, comfort, and performance. This adjustable performance cap allows you to represent your team while keeping your hair in check with its innovative, tangle-free hook-and-loop opening in the back. Designed with perforated side panels for breathability and UPF protection to shield you from the sun, it provides all-day comfort and functionality. Pull your hair through effortlessly and stay cool and confident wherever you go!</p>
<p>Material Details: 100% polyester</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-23"" (54cm-59cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/ottawa-charge-womens-bauer-ponyflo-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790129473","montreal-victoire-womens-bauer-ponyflo-hat","MERGE","Montreal Victoire Women's Bauer Ponyflo Hat","<p>Ponies out! The Montreal Victoire Women's Bauer Ponyflo Hat is the ultimate blend of style, comfort, and performance. This adjustable performance cap allows you to represent your team while keeping your hair in check with its innovative, tangle-free hook-and-loop opening in the back. Designed with perforated side panels for breathability and UPF protection to shield you from the sun, it provides all-day comfort and functionality. Pull your hair through effortlessly and stay cool and confident wherever you go!</p>
<p>Material Details: 100% polyester</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-23"" (54cm-59cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/montreal-victoire-womens-bauer-ponyflo-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790162241","boston-fleet-womens-bauer-ponyflo-hat","MERGE","Boston Fleet Women's Bauer Ponyflo Hat","<p>Ponies out! The Boston Fleet Women's Bauer Ponyflo Hat is the ultimate blend of style, comfort, and performance. This adjustable performance cap allows you to represent your team while keeping your hair in check with its innovative, tangle-free hook-and-loop opening in the back. Designed with perforated side panels for breathability and UPF protection to shield you from the sun, it provides all-day comfort and functionality. Pull your hair through effortlessly and stay cool and confident wherever you go!</p>
<p>Material Details: 100% polyester</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-23"" (54cm-59cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/boston-fleet-womens-bauer-ponyflo-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790195009","minnesota-frost-womens-bauer-ponyflo-hat","MERGE","Minnesota Frost Women's Bauer Ponyflo Hat","<p>Ponies out! The Minnesota Frost Women's Bauer Ponyflo Hat is the ultimate blend of style, comfort, and performance. This adjustable performance cap allows you to represent your team while keeping your hair in check with its innovative, tangle-free hook-and-loop opening in the back. Designed with perforated side panels for breathability and UPF protection to shield you from the sun, it provides all-day comfort and functionality. Pull your hair through effortlessly and stay cool and confident wherever you go!</p>
<p>Material Details: 100% polyester</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-23"" (54cm-59cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/minnesota-frost-womens-bauer-ponyflo-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790227777","new-york-sirens-womens-bauer-ponyflo-hat","MERGE","New York Sirens Women's Bauer Ponyflo Hat","<p>Ponies out! The New York Sirens Women's Bauer Ponyflo Hat is the ultimate blend of style, comfort, and performance. This adjustable performance cap allows you to represent your team while keeping your hair in check with its innovative, tangle-free hook-and-loop opening in the back. Designed with perforated side panels for breathability and UPF protection to shield you from the sun, it provides all-day comfort and functionality. Pull your hair through effortlessly and stay cool and confident wherever you go!</p>
<p>Material Details: 100% polyester</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-23"" (54cm-59cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/new-york-sirens-womens-bauer-ponyflo-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790260545","toronto-sceptres-adult-bauer-flat-brim-hat","MERGE","Toronto Sceptres Adult Bauer Flat Brim Hat","<p>Show your team pride in the Toronto Sceptres Adult Bauer Flat Brim Hat. Featuring the team's bold new identity front and center, this snapback is the perfect accessory for both your active days and nights spent cheering at the arena. Designed for comfort and a perfect fit, it boasts soft mesh sides and back for breathability, while the SPANSNAP® stretch closure ensures a secure and adjustable fit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/toronto-sceptres-adult-bauer-flat-brim-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790293313","ottawa-charge-adult-bauer-flat-brim-hat","MERGE","Ottawa Charge Adult Bauer Flat Brim Hat","<p>Show your team pride in the Ottawa Charge Adult Bauer Flat Brim Hat. Featuring the team's bold new identity front and center, this snapback is the perfect accessory for both your active days and nights spent cheering at the arena. Designed for comfort and a perfect fit, it boasts soft mesh sides and back for breathability, while the SPANSNAP® stretch closure ensures a secure and adjustable fit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/ottawa-charge-adult-bauer-flat-brim-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790326081","montreal-victoire-adult-bauer-flat-brim-hat","MERGE","Montreal Victoire Adult Bauer Flat Brim Hat","<p>Show your team pride in the Montreal Victoire Adult Bauer Flat Brim Hat. Featuring the team's bold new identity front and center, this snapback is the perfect accessory for both your active days and nights spent cheering at the arena. Designed for comfort and a perfect fit, it boasts soft mesh sides and back for breathability, while the SPANSNAP® stretch closure ensures a secure and adjustable fit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/montreal-victoire-adult-bauer-flat-brim-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790358849","boston-fleet-adult-bauer-flat-brim-hat","MERGE","Boston Fleet Adult Bauer Flat Brim Hat","<p>Show your team pride in the Boston Fleet Adult Bauer Flat Brim Hat. Featuring the team's bold new identity front and center, this snapback is the perfect accessory for both your active days and nights spent cheering at the arena. Designed for comfort and a perfect fit, it boasts soft mesh sides and back for breathability, while the SPANSNAP® stretch closure ensures a secure and adjustable fit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/boston-fleet-adult-bauer-flat-brim-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790391617","minnesota-frost-adult-bauer-flat-brim-hat","MERGE","Minnesota Frost Adult Bauer Flat Brim Hat","<p>Show your team pride in the Minnesota Frost Adult Bauer Flat Brim Hat. Featuring the team's bold new identity front and center, this snapback is the perfect accessory for both your active days and nights spent cheering at the arena. Designed for comfort and a perfect fit, it boasts soft mesh sides and back for breathability, while the SPANSNAP® stretch closure ensures a secure and adjustable fit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/minnesota-frost-adult-bauer-flat-brim-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790424385","new-york-sirens-adult-bauer-flat-brim-hat","MERGE","New York Sirens Adult Bauer Flat Brim Hat","<p>Show your team pride in the New York Sirens Adult Bauer Flat Brim Hat. Featuring the team's bold new identity front and center, this snapback is the perfect accessory for both your active days and nights spent cheering at the arena. Designed for comfort and a perfect fit, it boasts soft mesh sides and back for breathability, while the SPANSNAP® stretch closure ensures a secure and adjustable fit.</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/new-york-sirens-adult-bauer-flat-brim-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790457153","toronto-sceptres-adult-bauer-adjustable-hat","MERGE","Toronto Sceptres Adult Bauer Adjustable Hat","<p>Show off your team pride in style with the Toronto Sceptres Adult Bauer Adjustable Hat. Whether you're celebrating a game-winning goal or cheering from the stands, this hat offers the perfect fit with a SPANSNAP® stretch closure that provides both comfort and support. Featuring soft mesh sides and back for breathability, it keeps you cool no matter how intense the game gets. Wear your fandom with confidence, knowing this hat will stay securely in place through every cheer and celebration!</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/toronto-sceptres-adult-bauer-adjustable-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790489921","ottawa-charge-adult-bauer-adjustable-hat","MERGE","Ottawa Charge Adult Bauer Adjustable Hat","<p>Show off your team pride in style with the Ottawa Charge Adult Bauer Adjustable Hat. Whether you're celebrating a game-winning goal or cheering from the stands, this hat offers the perfect fit with a SPANSNAP® stretch closure that provides both comfort and support. Featuring soft mesh sides and back for breathability, it keeps you cool no matter how intense the game gets. Wear your fandom with confidence, knowing this hat will stay securely in place through every cheer and celebration!</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/ottawa-charge-adult-bauer-adjustable-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9775790555457","montreal-victoire-adult-bauer-adjustable-hat","MERGE","Montreal Victoire Adult Bauer Adjustable Hat","<p>Show off your team pride in style with the Montreal Victoire Adult Bauer Adjustable Hat. Whether you're celebrating a game-winning goal or cheering from the stands, this hat offers the perfect fit with a SPANSNAP® stretch closure that provides both comfort and support. Featuring soft mesh sides and back for breathability, it keeps you cool no matter how intense the game gets. Wear your fandom with confidence, knowing this hat will stay securely in place through every cheer and celebration!</p>
<p>Material Details: 100% cotton</p>
<p>Care Instructions: Spot clean only</p>
<p>Adjustable between 21""-24"" (55cm-62cm)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Bauer","Hat","Active","https://shop.thepwhl.com/products/montreal-victoire-adult-bauer-adjustable-hat","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9171566657857","pwhl-black-history-month-t-shirts","MERGE","PWHL Black History Month T-Shirt","","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/pwhl-black-history-month-t-shirts","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9171599589697","pwhl-jail-break-t-shirt","MERGE","PWHL Jailbreak T-Shirt","","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/pwhl-jail-break-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9240691671361","pwhl-womens-history-month-t-shirt","MERGE","PWHL Women's History T-Shirt","","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/pwhl-womens-history-month-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9345147535681","pwhl-barbie-59-t-shirt","MERGE","PWHL x Barbie 59 T-Shirt","<p><span>Show your team spirit with the PWHL x Barbie Pink Tee Shirt, featuring the PWHL logo on the front and the iconic Barbie 59 logo on the back. Made from a cotton/polyester blend, this classic fit tee offers a rib collar and taped neck and shoulders for ultimate comfort and durability. Perfect for fans of women’s hockey and Barbie, this tee combines style and support in one vibrant package.</span></p>
<p><span>8.8 oz – 50% Cotton – 50% Polyester</span><span></span></p>
<!---->","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/pwhl-barbie-59-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9345154449729","barbie-crushing-limits-hoodie","MERGE","PWHL x Barbie Crushing Limits Hoodie","<p><span>Stay cozy and stylish with the PWHL x Barbie Black Hoodie featuring the bold ""Crushing Limits"" graphic on the front and the PWHL x Barbie logo on the sleeve. Made from a cotton/polyester heavy blend with a brushed interior, this hoodie offers a classic fit that’s perfect for chilly days and showing your support for women’s hockey. Embrace the power of breaking barriers and stay warm in this iconic collaboration piece.</span></p>
<p><span>13.3 oz – 50% Cotton <meta charset=""utf-8"">– 50% Polyester</span></p>
<!---->","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/barbie-crushing-limits-hoodie","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9345160773953","pwhl-barbie-chasing-dreams-youth-hoodie","MERGE","PWHL x Barbie Youth Chasing Dreams Hoodie","<p><span>Dream big and stay warm with the PWHL x Barbie White Hoodie, showcasing the inspiring ""Chasing Dreams"" graphic on the front and the PWHL x Barbie logo on the sleeve. Crafted from a cotton/polyester heavy blend, this hoodie features a cozy, brushed interior and a classic fit, making it ideal for any occasion. Support the PWHL and embody the spirit of chasing dreams with this must-have hoodie.</span></p>
<p><span>13.3 oz – 50% Cotton <meta charset=""utf-8"">– 50% Polyester</span></p>
<!---->","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/pwhl-barbie-chasing-dreams-youth-hoodie","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9345165197633","pwhl-barbie-goal-getter-youth-t-shirt","MERGE","PWHL x Barbie Youth Goal Getter T-Shirt","<p><span>Embrace your inner champion with the PWHL x Barbie White Tee Shirt, featuring the ""Goal Getter"" graphic on the front. This classic fit tee, made from a cotton/polyester blend, includes a rib collar and taped neck and shoulders for enhanced comfort and durability. Ideal for those who strive for greatness, this shirt is a perfect way to show your love of women’s hockey and the pursuit of goals.</span><span></span></p>
<p><span>8.8 oz – 50% Cotton – 50% Polyester</span></p>
<!---->","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/pwhl-barbie-goal-getter-youth-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9345174274369","pwhl-barbie-dream-it-do-it-youth-t-shirt","MERGE","PWHL x Barbie Youth Dream It, Do It T-Shirt","<p><span>Inspire and be inspired with the PWHL x Barbie Pink Tee Shirt, adorned with the ""Dream It, Do It"" graphic on the front and the Barbie 59 logo on the back. This classic fit tee, made from a cotton/polyester blend, features a rib collar and taped neck and shoulders for lasting comfort and durability. Perfect for those who believe in the power of dreams, this tee is a vibrant addition to any wardrobe.</span></p>
<p><span>8.8 oz – 50% Cotton – 50% Polyester</span></p>
<!---->","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/pwhl-barbie-dream-it-do-it-youth-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9402808697153","ice-time-earned-youth-hoodie","MERGE","PWHL Ice Time Earned Youth Hoodie","<p>Remember this iconic season with our Ice Time 2024 Earned Youth unisex Hoodie. </p>
<p>Made from brushed back cotton, it includes a kangaroo pocket, 1x1 rib at the sleeve and waistband ensuring a comfortable fit. This is your new go to hoodie. </p>
<div><br></div>
<div class=""elementToProof"">Material: 100% Cotton</div>
<!---->","The Official Shop of the PWHL","","Active","https://shop.thepwhl.com/products/ice-time-earned-youth-hoodie","","","","","","","","","","shopify--color-pattern.white","","","","","","","","","","","","","","","","",""
